nodo_id,tipo,etiqueta,handle,author_channel_id,video_id,channel_id,canal,comentarios,videos_comentados,autores_unicos,visualizaciones,categoria
autor:UC-HeUTT6_g-VoiWds2a4H-w,autor,@JorgeMunoz-gd9et,/@JorgeMunoz-gd9et,UC-HeUTT6_g-VoiWds2a4H-w,,,,1.0,1.0,,,
autor:UC-Iul5tDYH_oiAMXQH-KaaQ,autor,@AlbertoMancilla-p9h,/@AlbertoMancilla-p9h,UC-Iul5tDYH_oiAMXQH-KaaQ,,,,1.0,1.0,,,
autor:UC-QOpE7GOxlXcHZ8b7HbQKA,autor,@mariaalexander427,/@mariaalexander427,UC-QOpE7GOxlXcHZ8b7HbQKA,,,,2.0,1.0,,,
autor:UC-fiZBS5Gp1eCJd9ucgWnCg,autor,@Tommii.10,/@Tommii.10,UC-fiZBS5Gp1eCJd9ucgWnCg,,,,1.0,1.0,,,
autor:UC-hfX8J5JPJ-dfuakzegMLA,autor,@normaleticiaorozcojuarez2418,/@normaleticiaorozcojuarez2418,UC-hfX8J5JPJ-dfuakzegMLA,,,,1.0,1.0,,,
autor:UC-jS_kA9w-OmpupXDx156Rg,autor,@simoncreyesc7579,/@simoncreyesc7579,UC-jS_kA9w-OmpupXDx156Rg,,,,1.0,1.0,,,
autor:UC-pNP6RMFuLg_-x7Ah_0kEA,autor,@almacatalan2717,/@almacatalan2717,UC-pNP6RMFuLg_-x7Ah_0kEA,,,,1.0,1.0,,,
autor:UC094EFEmMSdwVa8NQjjYBXg,autor,@CelestinoQuej-j7k,/@CelestinoQuej-j7k,UC094EFEmMSdwVa8NQjjYBXg,,,,1.0,1.0,,,
autor:UC0HvfEWozTHbwl_iEmJNvVA,autor,@OttoPalencia-b7r,/@OttoPalencia-b7r,UC0HvfEWozTHbwl_iEmJNvVA,,,,1.0,1.0,,,
autor:UC0RpuMwkDKJYqgKHtsJRuWQ,autor,@sabinamarinaguerra3248,/@sabinamarinaguerra3248,UC0RpuMwkDKJYqgKHtsJRuWQ,,,,1.0,1.0,,,
autor:UC0aEyakBPqcBkVJiErfSupQ,autor,@jhonymanuel9891,/@jhonymanuel9891,UC0aEyakBPqcBkVJiErfSupQ,,,,1.0,1.0,,,
autor:UC14qlobYKqD-DO0j6b75lcA,autor,@megavision4488,/@megavision4488,UC14qlobYKqD-DO0j6b75lcA,,,,1.0,1.0,,,
autor:UC1DpqK6vaPEkBOMNvypsKYg,autor,@HectorCarranza-u4j4o,/@HectorCarranza-u4j4o,UC1DpqK6vaPEkBOMNvypsKYg,,,,1.0,1.0,,,
autor:UC1NiEdJ7gk6FlDexIalWnGg,autor,@BorisTebalán,/@BorisTebal%C3%A1n,UC1NiEdJ7gk6FlDexIalWnGg,,,,1.0,1.0,,,
autor:UC1WlJfQmaIskYhP4gmWoamw,autor,@marthareiss5434,/@marthareiss5434,UC1WlJfQmaIskYhP4gmWoamw,,,,1.0,1.0,,,
autor:UC1Y7x3h0c95Z8kUhi-Tzaeg,autor,@rosadiaz9235,/@rosadiaz9235,UC1Y7x3h0c95Z8kUhi-Tzaeg,,,,1.0,1.0,,,
autor:UC1vr9aaMI2crB0NvwFHUeoQ,autor,@JoseSimilox-p6e,/@JoseSimilox-p6e,UC1vr9aaMI2crB0NvwFHUeoQ,,,,1.0,1.0,,,
autor:UC2Y_EHWQKevubk4vOEBBFxw,autor,@alfonsomorales2653,/@alfonsomorales2653,UC2Y_EHWQKevubk4vOEBBFxw,,,,1.0,1.0,,,
autor:UC2ngpd8UBQu4gcUYy0goAtg,autor,@juliohernandez7438,/@juliohernandez7438,UC2ngpd8UBQu4gcUYy0goAtg,,,,1.0,1.0,,,
autor:UC2weSE8rpqkGMOp6StYtVfg,autor,@katerynsantiago2907,/@katerynsantiago2907,UC2weSE8rpqkGMOp6StYtVfg,,,,1.0,1.0,,,
autor:UC32oozucwCF3q8d4m8fyOUg,autor,@RauldejesusOlivagonzalez,/@RauldejesusOlivagonzalez,UC32oozucwCF3q8d4m8fyOUg,,,,1.0,1.0,,,
autor:UC3E9mAgP7VoAE5mZoAexl5g,autor,@EnnioAroche,/@EnnioAroche,UC3E9mAgP7VoAE5mZoAexl5g,,,,1.0,1.0,,,
autor:UC3MYTqpQqlWBuCB7Th0e0PA,autor,@isaaclopez7220,/@isaaclopez7220,UC3MYTqpQqlWBuCB7Th0e0PA,,,,1.0,1.0,,,
autor:UC3NMzdMYryaw82kPTnsaljg,autor,@marisosa7832,/@marisosa7832,UC3NMzdMYryaw82kPTnsaljg,,,,1.0,1.0,,,
autor:UC3UVO7pTbeYvZ3ILEyRDskQ,autor,@rosaelenaargueta79,/@rosaelenaargueta79,UC3UVO7pTbeYvZ3ILEyRDskQ,,,,1.0,1.0,,,
autor:UC3XTwHxygNCgjndsg-UiCQA,autor,@marioajset4283,/@marioajset4283,UC3XTwHxygNCgjndsg-UiCQA,,,,3.0,1.0,,,
autor:UC3YpzAr7pcdKC7BVFEpYzog,autor,@carmenfigueroa1232,/@carmenfigueroa1232,UC3YpzAr7pcdKC7BVFEpYzog,,,,1.0,1.0,,,
autor:UC3iIU62XKUOWuqL8BqBzj9A,autor,@antonioduarte2288,/@antonioduarte2288,UC3iIU62XKUOWuqL8BqBzj9A,,,,1.0,1.0,,,
autor:UC3qn1yJA5PeW9rkGPatQxiw,autor,@VICTOREST19,/@VICTOREST19,UC3qn1yJA5PeW9rkGPatQxiw,,,,1.0,1.0,,,
autor:UC4Avya4kmR4Q0FrfFdBozSQ,autor,@davidlima1348,/@davidlima1348,UC4Avya4kmR4Q0FrfFdBozSQ,,,,1.0,1.0,,,
autor:UC4cXueR2bKGFJV0Fk76gwmA,autor,@aluxdel4792,/@aluxdel4792,UC4cXueR2bKGFJV0Fk76gwmA,,,,1.0,1.0,,,
autor:UC4kg7zuTfqQKLd2bkZrSYBA,autor,@zoilagarcia9019,/@zoilagarcia9019,UC4kg7zuTfqQKLd2bkZrSYBA,,,,1.0,1.0,,,
autor:UC4wq3DcbfaG6dtCqn8Oyu3w,autor,@hugoasencio7764,/@hugoasencio7764,UC4wq3DcbfaG6dtCqn8Oyu3w,,,,1.0,1.0,,,
autor:UC5H8ASmMC9WrURmzeB4ySog,autor,@ManuelEdran,/@ManuelEdran,UC5H8ASmMC9WrURmzeB4ySog,,,,5.0,1.0,,,
autor:UC5PrBbmUlQolwqmiru7yZhw,autor,@lazarochavez8269,/@lazarochavez8269,UC5PrBbmUlQolwqmiru7yZhw,,,,1.0,1.0,,,
autor:UC5PyGvSfFM--OVKmQ3COu6g,autor,@FreddyGmez,/@FreddyGmez,UC5PyGvSfFM--OVKmQ3COu6g,,,,1.0,1.0,,,
autor:UC5bG9nc_JV3FsNP2KseQiYw,autor,@giovannirodas4836,/@giovannirodas4836,UC5bG9nc_JV3FsNP2KseQiYw,,,,1.0,1.0,,,
autor:UC5fvhAfm89JH8eDFdvc0xYw,autor,@isaidiaz2388,/@isaidiaz2388,UC5fvhAfm89JH8eDFdvc0xYw,,,,1.0,1.0,,,
autor:UC5hvEnRUzI4Kfvwnyi4QxqQ,autor,@leonelsantizo5281,/@leonelsantizo5281,UC5hvEnRUzI4Kfvwnyi4QxqQ,,,,1.0,1.0,,,
autor:UC5wuDq3U3vRAhOQI3D7gNdw,autor,@allanreneramirezgonzalez534,/@allanreneramirezgonzalez534,UC5wuDq3U3vRAhOQI3D7gNdw,,,,1.0,1.0,,,
autor:UC63tFvbQ_hJhGDi2nbjssjw,autor,@AbigailRodas-w2r,/@AbigailRodas-w2r,UC63tFvbQ_hJhGDi2nbjssjw,,,,1.0,1.0,,,
autor:UC650pRT-OYzny3GwOH8Cgfw,autor,@edvinparedesherrera7632,/@edvinparedesherrera7632,UC650pRT-OYzny3GwOH8Cgfw,,,,1.0,1.0,,,
autor:UC6PvO1_k5lHKGdAPo5_C6TA,autor,@johnmejia992,/@johnmejia992,UC6PvO1_k5lHKGdAPo5_C6TA,,,,1.0,1.0,,,
autor:UC6Uj1FT5JjDSF8vudvDxPAA,autor,@alfredoortega9264,/@alfredoortega9264,UC6Uj1FT5JjDSF8vudvDxPAA,,,,1.0,1.0,,,
autor:UC6YSZqL0vEcI-niPKIMUGfw,autor,@maxwellsales885,/@maxwellsales885,UC6YSZqL0vEcI-niPKIMUGfw,,,,1.0,1.0,,,
autor:UC6xI_MOaxajIWpoP8BH6E_Q,autor,@jahirdiaz5862,/@jahirdiaz5862,UC6xI_MOaxajIWpoP8BH6E_Q,,,,1.0,1.0,,,
autor:UC72gBAtyb_VXQlYDcFrh6oQ,autor,@osmanmorales3012,/@osmanmorales3012,UC72gBAtyb_VXQlYDcFrh6oQ,,,,3.0,1.0,,,
autor:UC7IMsCxfZyWN7YQo8-JYa6Q,autor,@Burgos68,/@Burgos68,UC7IMsCxfZyWN7YQo8-JYa6Q,,,,2.0,1.0,,,
autor:UC7VUuJr9cGh845CmTvf7TlQ,autor,@LuisCastillo-oz4df,/@LuisCastillo-oz4df,UC7VUuJr9cGh845CmTvf7TlQ,,,,1.0,1.0,,,
autor:UC7dadZG7kkGYnsNu6td0FbA,autor,@lesolorzano,/@lesolorzano,UC7dadZG7kkGYnsNu6td0FbA,,,,1.0,1.0,,,
autor:UC816IGbFCZinfYS1LRDaaHg,autor,@ingenieroar,/@ingenieroar,UC816IGbFCZinfYS1LRDaaHg,,,,1.0,1.0,,,
autor:UC8F2V63KZ4ZEay6opX2hAQw,autor,@carmenr6311,/@carmenr6311,UC8F2V63KZ4ZEay6opX2hAQw,,,,1.0,1.0,,,
autor:UC8G5cJONY8L9voMyBW8Eoug,autor,@luisparedes-pw6qt,/@luisparedes-pw6qt,UC8G5cJONY8L9voMyBW8Eoug,,,,1.0,1.0,,,
autor:UC8r11yOugM2NuRfitQOxLLg,autor,@cesaraugustomoralesmonroy6907,/@cesaraugustomoralesmonroy6907,UC8r11yOugM2NuRfitQOxLLg,,,,1.0,1.0,,,
autor:UC8xlJWNHz1V_W6q3fbuQH8g,autor,@NormaLópez-v7e,/@NormaL%C3%B3pez-v7e,UC8xlJWNHz1V_W6q3fbuQH8g,,,,1.0,1.0,,,
autor:UC95PSMouTx2N5CbSq0hIyrQ,autor,@lisss1908,/@lisss1908,UC95PSMouTx2N5CbSq0hIyrQ,,,,1.0,1.0,,,
autor:UC9Wp6vL5oCU37qC3Aj94WZA,autor,@ManuelSanchez-b8q2z,/@ManuelSanchez-b8q2z,UC9Wp6vL5oCU37qC3Aj94WZA,,,,1.0,1.0,,,
autor:UC9vMq1YF-e7C-VO0SHkbUTA,autor,@ErvinLeonardoCarreraLatín,/@ErvinLeonardoCarreraLat%C3%ADn,UC9vMq1YF-e7C-VO0SHkbUTA,,,,4.0,1.0,,,
autor:UC9xr9QvIcDvoZNUX5f-jaZw,autor,@MariaaliciaColonmorales,/@MariaaliciaColonmorales,UC9xr9QvIcDvoZNUX5f-jaZw,,,,1.0,1.0,,,
autor:UCA93ym2TXs_Ibyxb4Vcn-6Q,autor,@oswaldosolis8728,/@oswaldosolis8728,UCA93ym2TXs_Ibyxb4Vcn-6Q,,,,1.0,1.0,,,
autor:UCAKuKvcbfnBD3kF5njNu-IA,autor,@melvinlopez7096,/@melvinlopez7096,UCAKuKvcbfnBD3kF5njNu-IA,,,,1.0,1.0,,,
autor:UCAV7QIjYhbDJaycQycM_0eQ,autor,@mariavail8998,/@mariavail8998,UCAV7QIjYhbDJaycQycM_0eQ,,,,1.0,1.0,,,
autor:UCAlzM_N6xBlMYmM8EBzX86Q,autor,@carlossoto3252,/@carlossoto3252,UCAlzM_N6xBlMYmM8EBzX86Q,,,,1.0,1.0,,,
autor:UCAmtbUiIrUIhikru0ZoTFig,autor,@Aura-vf6dm,/@Aura-vf6dm,UCAmtbUiIrUIhikru0ZoTFig,,,,1.0,1.0,,,
autor:UCAxvOOHQk7dYPOajzFEVtbA,autor,@ruddydepaz322,/@ruddydepaz322,UCAxvOOHQk7dYPOajzFEVtbA,,,,2.0,1.0,,,
autor:UCB5p8a5gklc80jJItP6xTHg,autor,@ernestogamboa8737,/@ernestogamboa8737,UCB5p8a5gklc80jJItP6xTHg,,,,1.0,1.0,,,
autor:UCBlm80VQ4YoV3bUJR_XhkaQ,autor,@rosadiaz6945,/@rosadiaz6945,UCBlm80VQ4YoV3bUJR_XhkaQ,,,,2.0,1.0,,,
autor:UCBtB5dIyx-C16UN8ClUD2UA,autor,@alexmonzon4257,/@alexmonzon4257,UCBtB5dIyx-C16UN8ClUD2UA,,,,1.0,1.0,,,
autor:UCCBYcToQ2dwkd6TJh0FSyDg,autor,@lidiarodriguez3493,/@lidiarodriguez3493,UCCBYcToQ2dwkd6TJh0FSyDg,,,,1.0,1.0,,,
autor:UCCUmP4PlbwgikVFpYwbtRTg,autor,@alhvi,/@alhvi,UCCUmP4PlbwgikVFpYwbtRTg,,,,1.0,1.0,,,
autor:UCCaYwkkbQGcvFoUmothVdQQ,autor,@OsvaldoAguirre-l3i,/@OsvaldoAguirre-l3i,UCCaYwkkbQGcvFoUmothVdQQ,,,,1.0,1.0,,,
autor:UCDIMztpVm7G27qBuiWuT6oQ,autor,@lizardomorataya8274,/@lizardomorataya8274,UCDIMztpVm7G27qBuiWuT6oQ,,,,1.0,1.0,,,
autor:UCDPWkUX3sNNaCx-m1dV4glA,autor,@hectoroliva949,/@hectoroliva949,UCDPWkUX3sNNaCx-m1dV4glA,,,,1.0,1.0,,,
autor:UCDQaQv0hr2SS_PO-CMEwVHg,autor,@federicosaquimux1933,/@federicosaquimux1933,UCDQaQv0hr2SS_PO-CMEwVHg,,,,1.0,1.0,,,
autor:UCDUffaruH6dyUnUGwsTKpgg,autor,@luisletona2842,/@luisletona2842,UCDUffaruH6dyUnUGwsTKpgg,,,,1.0,1.0,,,
autor:UCDftMWXQoJ6nONfY7GVOVjg,autor,@luisgpacheco5858,/@luisgpacheco5858,UCDftMWXQoJ6nONfY7GVOVjg,,,,1.0,1.0,,,
autor:UCDlr1VadSucIZgZ171pRBjQ,autor,@cuabatzjj5924,/@cuabatzjj5924,UCDlr1VadSucIZgZ171pRBjQ,,,,1.0,1.0,,,
autor:UCDrmf9y9nLgFY5wnA2hTuGA,autor,@laboratorio5528,/@laboratorio5528,UCDrmf9y9nLgFY5wnA2hTuGA,,,,1.0,1.0,,,
autor:UCEHXl4VvvVpq-_4xC5tsbhg,autor,@anibalg47,/@anibalg47,UCEHXl4VvvVpq-_4xC5tsbhg,,,,1.0,1.0,,,
autor:UCEgEQmRbtL5fwr9_DqAC--g,autor,@ArielRodas-g5y,/@ArielRodas-g5y,UCEgEQmRbtL5fwr9_DqAC--g,,,,1.0,1.0,,,
autor:UCErZPJpHmLCsXs8ZWkAUupQ,autor,@dorisl.garciaroche7763,/@dorisl.garciaroche7763,UCErZPJpHmLCsXs8ZWkAUupQ,,,,1.0,1.0,,,
autor:UCFFrEmn6lPYiWyElpfzTy5Q,autor,@denilsonlopez4083,/@denilsonlopez4083,UCFFrEmn6lPYiWyElpfzTy5Q,,,,1.0,1.0,,,
autor:UCFOxCyF926Y9eHhMeVoWLzw,autor,@arielsarc09,/@arielsarc09,UCFOxCyF926Y9eHhMeVoWLzw,,,,1.0,1.0,,,
autor:UCFUuDARXdmmIrLppEqf-rFg,autor,@allanmunoz7410,/@allanmunoz7410,UCFUuDARXdmmIrLppEqf-rFg,,,,1.0,1.0,,,
autor:UCFhxtoeARHPnXXPcDrOU3Xg,autor,@diegoalejandrolopezmendez205,/@diegoalejandrolopezmendez205,UCFhxtoeARHPnXXPcDrOU3Xg,,,,1.0,1.0,,,
autor:UCFjudnPLoaSL1BaRuLahyHg,autor,@HaroldoCastillo-rh9iw,/@HaroldoCastillo-rh9iw,UCFjudnPLoaSL1BaRuLahyHg,,,,3.0,1.0,,,
autor:UCFoIAE8k82D6AV-8gjjKaNg,autor,@eddymunoz9789,/@eddymunoz9789,UCFoIAE8k82D6AV-8gjjKaNg,,,,1.0,1.0,,,
autor:UCFxE8GbokBrBsPEKM1xrOjQ,autor,@JuanDavila-qd7qj,/@JuanDavila-qd7qj,UCFxE8GbokBrBsPEKM1xrOjQ,,,,1.0,1.0,,,
autor:UCFybmWapGvBKcQod7cPPH9w,autor,@vitalianochavez8382,/@vitalianochavez8382,UCFybmWapGvBKcQod7cPPH9w,,,,1.0,1.0,,,
autor:UCGGHbtfbbe0o68etrOf0qxw,autor,@karensussetteleonvargas9794,/@karensussetteleonvargas9794,UCGGHbtfbbe0o68etrOf0qxw,,,,1.0,1.0,,,
autor:UCGX_UbAQOXGZknv5iqklwTA,autor,@ronaldgarcia8522,/@ronaldgarcia8522,UCGX_UbAQOXGZknv5iqklwTA,,,,1.0,1.0,,,
autor:UCGZMgmM92E3njyXNe9-kjAQ,autor,@pasionpornada,/@pasionpornada,UCGZMgmM92E3njyXNe9-kjAQ,,,,1.0,1.0,,,
autor:UCGj2v6Gl5bN8NSrzJMXS-CA,autor,@juliogutierrez492,/@juliogutierrez492,UCGj2v6Gl5bN8NSrzJMXS-CA,,,,1.0,1.0,,,
autor:UCGm3gRBEHGRJYmtCryZLtDw,autor,@JoséLopez-g6k,/@Jos%C3%A9Lopez-g6k,UCGm3gRBEHGRJYmtCryZLtDw,,,,1.0,1.0,,,
autor:UCGqKxQS-z3NZzZF-2w338AA,autor,@samuelaguilar529,/@samuelaguilar529,UCGqKxQS-z3NZzZF-2w338AA,,,,1.0,1.0,,,
autor:UCGzXwyCzMzGmjmCbH3Hg01Q,autor,@FidelZacarias-ph7dy,/@FidelZacarias-ph7dy,UCGzXwyCzMzGmjmCbH3Hg01Q,,,,1.0,1.0,,,
autor:UCHGd14aYuZZShLD73dkk6mg,autor,@noemiherrera3152,/@noemiherrera3152,UCHGd14aYuZZShLD73dkk6mg,,,,1.0,1.0,,,
autor:UCHMQ_lDhibZ-XZ_3fo6oxwg,autor,@crislexrubi4387,/@crislexrubi4387,UCHMQ_lDhibZ-XZ_3fo6oxwg,,,,1.0,1.0,,,
autor:UCHTGCgY2l-DQJIvlA_cpa_Q,autor,@virgiliogarcia3039,/@virgiliogarcia3039,UCHTGCgY2l-DQJIvlA_cpa_Q,,,,3.0,2.0,,,
autor:UCHbwIx9pmQuf7i-4_xO2EpA,autor,@caminoseternos752,/@caminoseternos752,UCHbwIx9pmQuf7i-4_xO2EpA,,,,1.0,1.0,,,
autor:UCHhHUjaMAZ8SiXdCUCj9DkQ,autor,@fredymendez1786,/@fredymendez1786,UCHhHUjaMAZ8SiXdCUCj9DkQ,,,,2.0,1.0,,,
autor:UCHu8x4MVkayU6VgwVKd--MQ,autor,@Hernandez-i1o,/@Hernandez-i1o,UCHu8x4MVkayU6VgwVKd--MQ,,,,1.0,1.0,,,
autor:UCIUhbSCy3-SGRe5UtqM4fzQ,autor,@jeanmorales1677,/@jeanmorales1677,UCIUhbSCy3-SGRe5UtqM4fzQ,,,,1.0,1.0,,,
autor:UCIXLDYqR_syskKRJy_x9W9Q,autor,@carlitosramirez4739,/@carlitosramirez4739,UCIXLDYqR_syskKRJy_x9W9Q,,,,1.0,1.0,,,
autor:UCIgoiXdIKJyUGmUoH2Lxdzg,autor,@susievidal4134,/@susievidal4134,UCIgoiXdIKJyUGmUoH2Lxdzg,,,,1.0,1.0,,,
autor:UCIp19h9igblA2YKfSLPDAug,autor,@JoseReyes-rn6sh,/@JoseReyes-rn6sh,UCIp19h9igblA2YKfSLPDAug,,,,1.0,1.0,,,
autor:UCJp3OrVYcBorC94sKwdch_A,autor,@ULJoshmg2011,/@ULJoshmg2011,UCJp3OrVYcBorC94sKwdch_A,,,,1.0,1.0,,,
autor:UCJxJC56BSAX-ArD0NAb9qnQ,autor,@alfonsowilian9157,/@alfonsowilian9157,UCJxJC56BSAX-ArD0NAb9qnQ,,,,1.0,1.0,,,
autor:UCKDR0f2fu2UzWL8mBv5-BHw,autor,@mireyamorales6595,/@mireyamorales6595,UCKDR0f2fu2UzWL8mBv5-BHw,,,,1.0,1.0,,,
autor:UCKVzDUqbtdSMBcexaEtMmzQ,autor,@rotorairgroup8409,/@rotorairgroup8409,UCKVzDUqbtdSMBcexaEtMmzQ,,,,1.0,1.0,,,
autor:UCL13XhnRzbGokEkCkEOb0-g,autor,@raquelprado3643,/@raquelprado3643,UCL13XhnRzbGokEkCkEOb0-g,,,,2.0,1.0,,,
autor:UCL1MT278vSaQ83ZDkVWn1gw,autor,@elmorodriguez6978,/@elmorodriguez6978,UCL1MT278vSaQ83ZDkVWn1gw,,,,1.0,1.0,,,
autor:UCLFdHr9BEbXHkoJopbEPLZw,autor,@kanterra4584,/@kanterra4584,UCLFdHr9BEbXHkoJopbEPLZw,,,,2.0,1.0,,,
autor:UCLXYp1Cvc5DLtq5UQL5D9vw,autor,@jorgecifuentes-m5g,/@jorgecifuentes-m5g,UCLXYp1Cvc5DLtq5UQL5D9vw,,,,1.0,1.0,,,
autor:UCLggDc_a5HriXv7I1h02sOA,autor,@guillermogonzalez5153,/@guillermogonzalez5153,UCLggDc_a5HriXv7I1h02sOA,,,,2.0,1.0,,,
autor:UCLh1Kde4_vI1sTZBkTNP7RQ,autor,@JoelReynoso-d4r,/@JoelReynoso-d4r,UCLh1Kde4_vI1sTZBkTNP7RQ,,,,1.0,1.0,,,
autor:UCN2N_wYOw6fMwCeSzdXLPIw,autor,@danielantoniogonzalezflore4901,/@danielantoniogonzalezflore4901,UCN2N_wYOw6fMwCeSzdXLPIw,,,,1.0,1.0,,,
autor:UCN6qbfPSzFtjhqUDZ3Cv3CQ,autor,@carlosmedranovelasquez6380,/@carlosmedranovelasquez6380,UCN6qbfPSzFtjhqUDZ3Cv3CQ,,,,1.0,1.0,,,
autor:UCNBnKqWf4d-rS4HwJRQljmQ,autor,@LE_A22,/@LE_A22,UCNBnKqWf4d-rS4HwJRQljmQ,,,,2.0,1.0,,,
autor:UCNIeXbV_mEwpa412h1aqUWw,autor,@juandeleon9060,/@juandeleon9060,UCNIeXbV_mEwpa412h1aqUWw,,,,3.0,1.0,,,
autor:UCNiMNUJvaRJb0_QLClqwVnA,autor,@Santiago.Nolasco,/@Santiago.Nolasco,UCNiMNUJvaRJb0_QLClqwVnA,,,,1.0,1.0,,,
autor:UCNkcuy42zEwddwEcOd_HpnA,autor,@vanigomez492,/@vanigomez492,UCNkcuy42zEwddwEcOd_HpnA,,,,1.0,1.0,,,
autor:UCNpt5CQlTzNjlAKY6CJtClQ,autor,@eustaquiogomez9975,/@eustaquiogomez9975,UCNpt5CQlTzNjlAKY6CJtClQ,,,,1.0,1.0,,,
autor:UCO0zwwLWGyDgQmWPJ5Qrr1w,autor,@elsalvador3605,/@elsalvador3605,UCO0zwwLWGyDgQmWPJ5Qrr1w,,,,1.0,1.0,,,
autor:UCOARn3hnfkB7-_Rwa8Hoqcw,autor,@nicelol5241,/@nicelol5241,UCOARn3hnfkB7-_Rwa8Hoqcw,,,,1.0,1.0,,,
autor:UCOLGv5Pf6BF2wFcwUzgcvHg,autor,@welfrealdana5559,/@welfrealdana5559,UCOLGv5Pf6BF2wFcwUzgcvHg,,,,2.0,1.0,,,
autor:UCOLHH4ZpMxPYF-Q6e6wvn5A,autor,@luisroldan7374,/@luisroldan7374,UCOLHH4ZpMxPYF-Q6e6wvn5A,,,,1.0,1.0,,,
autor:UCOS8ViEkccrTZx2w2ccxotA,autor,@OscarHernandez-q8y,/@OscarHernandez-q8y,UCOS8ViEkccrTZx2w2ccxotA,,,,1.0,1.0,,,
autor:UCOY3XpD9qMCRSA8AA8c4CAw,autor,@franciscorodas9686,/@franciscorodas9686,UCOY3XpD9qMCRSA8AA8c4CAw,,,,1.0,1.0,,,
autor:UCOcUI5XkTYNMSFhZNMIPpGg,autor,@hendersonlopez3864,/@hendersonlopez3864,UCOcUI5XkTYNMSFhZNMIPpGg,,,,1.0,1.0,,,
autor:UCOh6DaZC_x9HASnlRylEMfw,autor,@AndresMedina-v1s,/@AndresMedina-v1s,UCOh6DaZC_x9HASnlRylEMfw,,,,1.0,1.0,,,
autor:UCPLW0HE3siElqCgXfgWxMqg,autor,@elizabethmonterroso7719,/@elizabethmonterroso7719,UCPLW0HE3siElqCgXfgWxMqg,,,,1.0,1.0,,,
autor:UCPNXmbOBVeC4HS-xemvcPtQ,autor,@BelkisRodriguezRamirez,/@BelkisRodriguezRamirez,UCPNXmbOBVeC4HS-xemvcPtQ,,,,1.0,1.0,,,
autor:UCPZueDLrCS4BmTBRMA4q0fA,autor,@kevinochoa3695,/@kevinochoa3695,UCPZueDLrCS4BmTBRMA4q0fA,,,,1.0,1.0,,,
autor:UCQIdKuZ-OzuFqy0KjGrgesg,autor,@lyacausa,/@lyacausa,UCQIdKuZ-OzuFqy0KjGrgesg,,,,1.0,1.0,,,
autor:UCQM2tCKRRytVDRxNUfCDqQQ,autor,@elioelias7267,/@elioelias7267,UCQM2tCKRRytVDRxNUfCDqQQ,,,,1.0,1.0,,,
autor:UCQMMuADgqWUOcJpLwHOzC-g,autor,@Ripped-Yoda,/@Ripped-Yoda,UCQMMuADgqWUOcJpLwHOzC-g,,,,1.0,1.0,,,
autor:UCQ_-LPP8JAbfkc-b1Q6NvWw,autor,@MegaKristenstewart,/@MegaKristenstewart,UCQ_-LPP8JAbfkc-b1Q6NvWw,,,,2.0,1.0,,,
autor:UCQgYjVngJRfPHDLGB5X6ZjA,autor,@oscarnavas9996,/@oscarnavas9996,UCQgYjVngJRfPHDLGB5X6ZjA,,,,1.0,1.0,,,
autor:UCQqetiwzzmRNTM5OWuXarGQ,autor,@isaiaslopezvelasquez1539,/@isaiaslopezvelasquez1539,UCQqetiwzzmRNTM5OWuXarGQ,,,,1.0,1.0,,,
autor:UCQqlPPUGqAfWjd-FSh_qn7Q,autor,@estuardoargueta137,/@estuardoargueta137,UCQqlPPUGqAfWjd-FSh_qn7Q,,,,1.0,1.0,,,
autor:UCQtICyzWmhC5woCtbNgaSmg,autor,@nestormendez6216,/@nestormendez6216,UCQtICyzWmhC5woCtbNgaSmg,,,,2.0,1.0,,,
autor:UCQtSFINs1h6GHkpg9o5kMvg,autor,@MacarioMartinezruiz,/@MacarioMartinezruiz,UCQtSFINs1h6GHkpg9o5kMvg,,,,1.0,1.0,,,
autor:UCQyOePccUP-fIJYzchAgZYw,autor,@aguilar4254,/@aguilar4254,UCQyOePccUP-fIJYzchAgZYw,,,,1.0,1.0,,,
autor:UCRAquv8el-tQ30bN7MlmySQ,autor,@iamjimalesssa,/@iamjimalesssa,UCRAquv8el-tQ30bN7MlmySQ,,,,1.0,1.0,,,
autor:UCRETAiYdh2dL5ZxB0_N1zDA,autor,@Joseroland21,/@Joseroland21,UCRETAiYdh2dL5ZxB0_N1zDA,,,,1.0,1.0,,,
autor:UCRcSR3Lvn9DZAmJpVPANfZQ,autor,@WalksandSuch,/@WalksandSuch,UCRcSR3Lvn9DZAmJpVPANfZQ,,,,1.0,1.0,,,
autor:UCRelkU8JiZBytTzebJxaa-w,autor,@danyraymundo2942,/@danyraymundo2942,UCRelkU8JiZBytTzebJxaa-w,,,,1.0,1.0,,,
autor:UCRfkkatKrNtAARnXMMYBGlA,autor,@BernerSoza-mg3vx,/@BernerSoza-mg3vx,UCRfkkatKrNtAARnXMMYBGlA,,,,1.0,1.0,,,
autor:UCRlCV9zSn7avAWh-9_XFWqQ,autor,@ronyarana8849,/@ronyarana8849,UCRlCV9zSn7avAWh-9_XFWqQ,,,,1.0,1.0,,,
autor:UCRvPToDkkumha7WJAfCDk1A,autor,@ligiaguerra3057,/@ligiaguerra3057,UCRvPToDkkumha7WJAfCDk1A,,,,1.0,1.0,,,
autor:UCRznz9-N3Qc1w-qNdLSIY2Q,autor,@jimmygomez724,/@jimmygomez724,UCRznz9-N3Qc1w-qNdLSIY2Q,,,,1.0,1.0,,,
